Date du jour;Affaire Maitre;Identifiant du projet;Trigramme;Repere;Type M-O;Libellé de la tâche;Qte Prévue;Qte Réalisée;Charge prévisionnelle;VBTR;Charge restante;Avancement effectif;TP;type Ot;Lot; Zone;Stade;Monteur;Code du responsable;Code libre Table
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A013;CC_C3;CDC de type fil largeur 300;4,9000;4,9000;4,51;4,51;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A019;CC_C3;CDC de type fil largeur 300;0,6000;0,6000;0,55;0,55;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B018;CC_C2;CDC de type fil largeur 200;1,1000;1,1000;1,00;1,00;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B035;CC_C3;CDC de type fil largeur 300;1,1000;1,1000;1,01;1,01;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E086;CC_C1;CDC de type fil largeur 100;1,6000;1,6000;1,42;1,42;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E064;CC_C3;CDC de type fil largeur 300;2,5000;2,5000;2,30;2,30;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E066;CC_C1;CDC de type fil largeur 100;1,6000;1,6000;1,42;1,42;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E093;CC_C3;CDC de type fil largeur 300;5,2000;5,2000;4,78;4,78;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E150;CC_C1;CDC de type fil largeur 100;0,2000;0,0000;0,18;0,00;0,18;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A020;CC_C5;CDC de type fil largeur 500;1,1000;0,0000;1,01;0,00;1,01;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E023;CC_C3;CDC de type fil largeur 300;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E031;CC_C1;CDC de type fil largeur 100;1,1000;1,1000;0,98;0,98;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E041;CC_C1;CDC de type fil largeur 100;0,6000;0,6000;0,53;0,53;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E102;CC_C3;CDC de type fil largeur 300;0,7000;0,7000;0,64;0,64;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E092;CC_C1;CDC de type fil largeur 100;1,6000;1,6000;1,42;1,42;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E200;CC_C3;CDC de type fil largeur 300;3,2000;3,2000;2,94;2,94;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E202;CC_C3;CDC de type fil largeur 300;1,1000;1,1000;1,01;1,01;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E033;CC_C3;CDC de type fil largeur 300;3,8000;3,8000;3,50;3,50;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E097;CC_C3;CDC de type fil largeur 300;5,3000;5,3000;4,88;4,88;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A029;CC_C3;CDC de type fil largeur 300;3,3000;3,3000;3,04;3,04;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B029;CC_C3;CDC de type fil largeur 300;3,3000;3,3000;3,04;3,04;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E034;CC_C3;CDC de type fil largeur 300;1,3000;1,3000;1,20;1,20;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E039;CC_C3;CDC de type fil largeur 300;2,6000;2,6000;2,39;2,39;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E048;CC_C3;CDC de type fil largeur 300;1,6000;1,6000;1,47;1,47;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E056;CC_C3;CDC de type fil largeur 300;0,9000;0,9000;0,83;0,83;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E029;CC_C3;CDC de type fil largeur 300;2,8000;2,8000;2,58;2,58;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E071;CC_C3;CDC de type fil largeur 300;2,6000;2,6000;2,39;2,39;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E075;CC_C3;CDC de type fil largeur 300;1,5000;1,5000;1,38;1,38;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E068;CC_C3;CDC de type fil largeur 300;1,7000;1,7000;1,56;1,56;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E072;CC_C3;CDC de type fil largeur 300;0,8000;0,8000;0,74;0,74;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E074;CC_C3;CDC de type fil largeur 300;4,6000;4,6000;4,23;4,23;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E076;CC_C3;CDC de type fil largeur 300;0,7000;0,7000;0,64;0,64;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E080;CC_C1;CDC de type fil largeur 100;1,6000;1,6000;1,42;1,42;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E088;CC_C3;CDC de type fil largeur 300;1,3000;1,3000;1,20;1,20;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E081;CC_C3;CDC de type fil largeur 300;0,6000;0,6000;0,55;0,55;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E085;CC_C3;CDC de type fil largeur 300;1,0000;1,0000;0,92;0,92;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E089;CC_C3;CDC de type fil largeur 300;3,9000;3,9000;3,59;3,59;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E063;CC_C1;CDC de type fil largeur 100;0,3000;0,3000;0,27;0,27;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E006;CC_C3;CDC de type fil largeur 300;1,1000;1,1000;1,01;1,01;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A007;CC_C3;CDC de type fil largeur 300;3,6000;3,6000;3,31;3,31;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B087;CC_C3;CDC de type fil largeur 300;3,1000;3,1000;2,85;2,85;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A009;CC_C3;CDC de type fil largeur 300;0,6000;0,6000;0,55;0,55;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B089;CC_C3;CDC de type fil largeur 300;0,9000;0,9000;0,83;0,83;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B091;CC_C3;CDC de type fil largeur 300;4,9000;4,9000;4,51;4,51;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B093;CC_C3;CDC de type fil largeur 300;1,8000;1,8000;1,66;1,66;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B150;CC_C2;CDC de type fil largeur 200;0,6000;0,6000;0,55;0,55;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B152;CC_C2;CDC de type fil largeur 200;0,4000;0,4000;0,36;0,36;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E018;CC_C3;CDC de type fil largeur 300;2,0000;2,0000;1,84;1,84;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E024;CC_C1;CDC de type fil largeur 100;0,9000;0,9000;0,80;0,80;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E036;CC_C1;CDC de type fil largeur 100;0,7000;0,7000;0,62;0,62;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E038;CC_C1;CDC de type fil largeur 100;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E046;CC_C1;CDC de type fil largeur 100;0,7000;0,0000;0,62;0,00;0,62;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A014;CC_C1;CDC de type fil largeur 100;0,7000;0,0000;0,62;0,00;0,62;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A025;CC_C3;CDC de type fil largeur 300;2,3000;2,3000;2,12;2,12;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A204;CC_C4;CDC de type fil largeur 400;1,0000;1,0000;0,92;0,92;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B031;CC_C3;CDC de type fil largeur 300;2,3000;2,3000;2,12;2,12;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B046;CC_C3;CDC de type fil largeur 300;2,8000;2,8000;2,58;2,58;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B062;CC_C3;CDC de type fil largeur 300;0,7000;0,7000;0,64;0,64;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B074;CC_C4;CDC de type fil largeur 400;0,5000;0,5000;0,46;0,46;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E104;CC_C3;CDC de type fil largeur 300;6,0000;6,0000;5,52;5,52;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E121;CC_C3;CDC de type fil largeur 300;3,2000;3,2000;2,94;2,94;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E134;CC_C1;CDC de type fil largeur 100;1,6000;1,6000;1,42;1,42;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E136;CC_C1;CDC de type fil largeur 100;0,7000;0,7000;0,62;0,62;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E138;CC_C1;CDC de type fil largeur 100;3,3000;3,3000;2,94;2,94;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E140;CC_C1;CDC de type fil largeur 100;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E148;CC_C1;CDC de type fil largeur 100;0,7000;0,7000;0,62;0,62;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A033;CC_C2;CDC de type fil largeur 200;2,1000;2,1000;1,91;1,91;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B027;CC_C3;CDC de type fil largeur 300;1,0000;1,0000;0,92;0,92;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B119;CC_C3;CDC de type fil largeur 300;2,3000;2,3000;2,12;2,12;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E016;CC_C3;CDC de type fil largeur 300;1,5000;1,5000;1,38;1,38;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E020;CC_C3;CDC de type fil largeur 300;2,3000;2,3000;2,12;2,12;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E044;CC_C3;CDC de type fil largeur 300;0,9000;0,9000;0,83;0,83;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E047;CC_C1;CDC de type fil largeur 100;0,3000;0,3000;0,27;0,27;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E027;CC_C3;CDC de type fil largeur 300;1,2000;1,2000;1,10;1,10;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E127;CC_C3;CDC de type fil largeur 300;2,1000;0,0000;1,93;0,00;1,93;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A016;CC_C3;CDC de type fil largeur 300;3,7000;3,7000;3,40;3,40;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A050;CC_C3;CDC de type fil largeur 300;1,6000;1,6000;1,47;1,47;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A060;CC_C4;CDC de type fil largeur 400;2,0000;2,0000;1,84;1,84;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A126;CC_C2;CDC de type fil largeur 200;3,5000;0,0000;3,19;0,00;3,19;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B011;CC_C3;CDC de type fil largeur 300;1,4000;1,4000;1,29;1,29;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B017;CC_C3;CDC de type fil largeur 300;1,4000;1,4000;1,29;1,29;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B043;CC_C3;CDC de type fil largeur 300;0,5000;0,5000;0,46;0,46;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B080;CC_C3;CDC de type fil largeur 300;0,5000;0,5000;0,46;0,46;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E057;CC_C1;CDC de type fil largeur 100;0,3000;0,0000;0,27;0,00;0,27;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E061;CC_C1;CDC de type fil largeur 100;0,3000;0,0000;0,27;0,00;0,27;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E124;CC_C3;CDC de type fil largeur 300;1,9000;0,0000;1,75;0,00;1,75;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E126;CC_C3;CDC de type fil largeur 300;1,3000;1,3000;1,20;1,20;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E128;CC_C3;CDC de type fil largeur 300;0,4000;0,4000;0,37;0,37;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E130;CC_C3;CDC de type fil largeur 300;0,9000;0,9000;0,83;0,83;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E132;CC_C3;CDC de type fil largeur 300;0,7000;0,7000;0,64;0,64;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E142;CC_C3;CDC de type fil largeur 300;3,2000;3,2000;2,94;2,94;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E144;CC_C3;CDC de type fil largeur 300;1,9000;1,9000;1,75;1,75;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E146;CC_C3;CDC de type fil largeur 300;0,7000;0,7000;0,64;0,64;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5T;454B073-SURBAU ACIER SB-DN250 Long;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;1,0000;2,00;2,00;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5T;454A041-SURBAU ACIER SB-DN250 Long;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;1,0000;2,00;2,00;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E135;CC_C3;CDC de type fil largeur 300;1,2000;0,0000;1,10;0,00;1,10;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E112;CC_C1;CDC de type fil largeur 100;0,4000;0,0000;0,36;0,00;0,36;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E133;CC_C1;CDC de type fil largeur 100;3,4000;0,0000;3,03;0,00;3,03;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A150;CC_C3;CDC de type fil largeur 300;1,4000;0,0000;1,29;0,00;1,29;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A152;CC_C3;CDC de type fil largeur 300;4,0000;0,0000;3,68;0,00;3,68;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A169;CC_C3;CDC de type fil largeur 300;0,4000;0,0000;0,37;0,00;0,37;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B111;CC_C3;CDC de type fil largeur 300;0,4000;0,0000;0,37;0,00;0,37;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454A120;CC_C3;CDC de type fil largeur 300;1,1000;0,0000;1,01;0,00;1,01;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B120;CC_C3;CDC de type fil largeur 300;0,4000;0,0000;0,37;0,00;0,37;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B124;CC_C3;CDC de type fil largeur 300;2,5000;0,0000;2,30;0,00;2,30;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B122;CC_C3;CDC de type fil largeur 300;3,0000;0,0000;2,76;0,00;2,76;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454B121;CC_C3;CDC de type fil largeur 300;0,6000;0,0000;0,55;0,00;0,55;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E008;CC_C3;CDC de type fil largeur 300;4,4000;4,4000;4,05;4,05;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E022;CC_C3;CDC de type fil largeur 300;1,0000;1,0000;0,92;0,92;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E032;CC_C3;CDC de type fil largeur 300;3,5000;3,5000;3,22;3,22;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E091;CC_C1;CDC de type fil largeur 100;1,6000;1,6000;1,42;1,42;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E101;CC_C3;CDC de type fil largeur 300;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E105;CC_C1;CDC de type fil largeur 100;1,6000;1,6000;1,42;1,42;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E116;CC_C1;CDC de type fil largeur 100;0,3000;0,0000;0,27;0,00;0,27;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E040;CC_C3;CDC de type fil largeur 300;1,7000;1,7000;1,56;1,56;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E042;CC_C3;CDC de type fil largeur 300;2,2000;2,2000;2,02;2,02;0,00;99,99;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-4-0225A-B5C;B5C;454E050;CC_C3;CDC de type fil largeur 300;0,7000;0,0000;0,64;0,00;0,64;0,00;0,00;10_Phase 1 CDC;454;B5C;Bloc;Gestal;AFF;MONTA
